time;gFx;gFy;gFz;TgF
7,758000;-0,4395;0,9762;-0,1241;1,078
7,762000;-0,4224;0,9811;-0,1261;1,076
7,766000;-0,4241;0,9899;-0,1258;1,084
7,770000;-0,4112;0,9892;-0,1263;1,079
7,774000;-0,4014;0,9958;-0,1280;1,081
7,778000;-0,3909;0,9973;-0,1290;1,079
7,782000;-0,3787;1,0029;-0,1270;1,079
7,785000;-0,3655;1,0041;-0,1270;1,076
7,790000;-0,3540;1,0073;-0,1256;1,075
7,794000;-0,3359;1,0131;-0,1270;1,075
7,798000;-0,3293;1,0180;-0,1417;1,079
7,801000;-0,3205;1,0207;-0,1581;1,081
7,808000;-0,6440;1,2340;-1,1204;1,787
7,810000;-0,2827;1,0202;-0,1146;1,065
7,814000;-0,2653;1,0214;-0,0865;1,059
7,818000;-0,2551;1,0300;-0,0706;1,063
7,822000;-0,2382;1,0329;-0,0701;1,062
7,826000;-0,2201;1,0403;-0,0662;1,065
7,829000;-0,2108;1,0400;-0,0667;1,063
7,834000;-0,1974;1,0368;-0,0586;1,057
7,839000;-0,1832;1,0344;-0,0403;1,051
7,847000;-0,1705;1,0202;-0,0327;1,035
7,848000;-0,1576;1,0153;-0,0222;1,028
7,849000;-0,1449;1,0007;-0,0095;1,011
7,854000;-0,1344;0,9936;-0,0034;1,003
7,864000;-0,1251;0,9863;-0,0039;0,994
7,865000;-0,1158;0,9804;-0,0107;0,987
7,866000;-0,1029;0,9755;-0,0171;0,981
7,869000;-0,0985;0,9765;-0,0293;0,982
7,875000;-0,0994;0,9811;-0,0430;0,987
7,877000;-0,1979;1,0349;-0,4097;1,130
7,881000;-0,0843;0,9953;-0,0249;0,999
7,885000;-0,0779;1,0105;-0,0010;1,013
7,889000;-0,0718;1,0188;0,0081;1,021
7,893000;-0,0684;1,0317;0,0147;1,034
7,903000;-0,0623;1,0344;0,0161;1,036
7,903000;-0,0616;1,0344;0,0108;1,036
7,907000;-0,0535;1,0293;0,0061;1,031
7,909000;-0,0557;1,0163;0,0054;1,018
7,913000;-0,0584;1,0065;0,0037;1,008
7,917000;-0,0493;0,9863;0,0059;0,988
7,923000;-0,0508;0,9723;0,0010;0,974
7,925000;-0,0572;0,9628;0,0049;0,965
7,929000;-0,0567;0,9504;-0,0024;0,952
7,933000;-0,0574;0,9472;-0,0073;0,949
7,936000;-0,0611;0,9425;-0,0227;0,945
7,945000;-0,1253;0,9753;-0,2729;1,020
7,950000;-0,0708;0,9486;-0,0244;0,952
7,951000;-0,0728;0,9577;-0,0178;0,961
7,953000;-0,0755;0,9643;-0,0151;0,967
7,963000;-0,0853;0,9719;-0,0269;0,976
7,964000;-0,0899;0,9826;-0,0283;0,987
7,966000;-0,0982;0,9907;-0,0357;0,996
7,968000;-0,1080;0,9904;-0,0362;0,997
7,973000;-0,1224;0,9973;-0,0471;1,006
7,978000;-0,1478;1,0019;-0,0967;1,017
7,980000;-0,1505;0,9953;-0,0843;1,010
7,984000;-0,1490;0,9831;-0,0623;0,996
7,990000;-0,1593;0,9728;-0,0691;0,988
7,992000;-0,1739;0,9650;-0,0770;0,984
7,996000;-0,1820;0,9550;-0,0853;0,976
8,000000;-0,1962;0,9482;-0,0879;0,972
8,003000;-0,2047;0,9381;-0,0972;0,965
8,008000;-0,2206;0,9352;-0,1072;0,967
8,012000;-0,2294;0,9291;-0,1129;0,964
8,016000;-0,2416;0,9289;-0,1207;0,967
8,019000;-0,2614;0,9301;-0,1314;0,975
8,024000;-0,2753;0,9332;-0,1407;0,983
8,028000;-0,2905;0,9406;-0,1476;0,995
8,032000;-0,3081;0,9472;-0,1537;1,008
8,035000;-0,3218;0,9477;-0,1673;1,015
8,045000;-0,3357;0,9501;-0,1730;1,022
8,046000;-0,3494;0,9530;-0,1774;1,030
8,049000;-0,3657;0,9540;-0,1771;1,037
8,053000;-0,3713;0,9513;-0,1832;1,038
8,069000;-0,3899;0,9489;-0,1854;1,042
8,071000;-0,3938;0,9403;-0,1818;1,036
8,071000;-0,4004;0,9301;-0,1913;1,031
8,071000;-0,4090;0,9210;-0,1898;1,025
8,073000;-0,4178;0,9049;-0,1915;1,015
8,080000;-0,4241;0,8978;-0,1976;1,012
8,081000;-0,4270;0,8873;-0,1994;1,005
8,083000;-0,4334;0,8815;-0,1984;1,002
8,088000;-0,4341;0,8793;-0,2006;1,001
8,092000;-0,4449;0,8783;-0,2055;1,006
8,095000;-0,4476;0,8739;-0,2143;1,005
8,099000;-0,4551;0,8778;-0,2196;1,013
8,103000;-0,4625;0,8766;-0,2211;1,015
8,108000;-0,4656;0,8824;-0,2233;1,022
8,111000;-0,4652;0,9350;-0,3906;1,115
8,115000;-0,4336;0,9227;-0,2245;1,044
8,119000;-0,4573;0,8846;-0,1940;1,015
8,125000;-0,4539;0,8800;-0,1818;1,007
8,127000;-0,4539;0,8824;-0,1710;1,007
8,131000;-0,4520;0,8800;-0,1656;1,003
8,134000;-0,4466;0,8856;-0,1654;1,006
8,141000;-0,4437;0,8942;-0,1576;1,011
8,144000;-0,4395;0,8905;-0,1532;1,005
8,147000;-0,4339;0,8990;-0,1522;1,010
8,151000;-0,4283;0,9056;-0,1434;1,012
8,154000;-0,4222;0,9103;-0,1397;1,013
8,160000;-0,4163;0,9152;-0,1361;1,015
8,162000;-0,4036;0,9193;-0,1275;1,012
8,167000;-0,3955;0,9210;-0,1180;1,009
8,170000;-0,3867;0,9205;-0,1158;1,005
8,174000;-0,3755;0,9254;-0,1097;1,005
8,178000;-0,3672;0,9281;-0,1043;1,004
8,182000;-0,3523;0,9269;-0,1024;0,997
8,186000;-0,3367;0,9276;-0,1031;0,992
8,190000;-0,3310;0,9271;-0,0982;0,989
8,194000;-0,3125;0,9235;-0,0941;0,979
8,198000;-0,3012;0,9330;-0,0923;0,985
8,201000;-0,2883;0,9315;-0,0911;0,979
8,207000;-0,2785;0,9313;-0,0904;0,976
8,210000;-0,2631;0,9347;-0,0867;0,975
8,213000;-0,2555;0,9369;-0,0821;0,975
8,218000;-0,2409;0,9396;-0,0823;0,973
8,222000;-0,2284;0,9445;-0,0843;0,975
8,225000;-0,2179;0,9467;-0,0850;0,975
8,229000;-0,2064;0,9518;-0,0853;0,978
8,233000;-0,2011;0,9557;-0,0904;0,981
8,237000;-0,1906;0,9540;-0,0923;0,977
8,241000;-0,1781;0,9591;-0,0950;0,980
8,245000;-0,1620;0,9623;-0,0982;0,981
8,249000;-0,1559;0,9599;-0,1024;0,978
8,253000;-0,1495;0,9628;-0,1014;0,980
8,258000;-0,1415;0,9589;-0,1109;0,976
8,264000;-0,1283;0,9611;-0,1138;0,976
8,265000;-0,1263;0,9582;-0,1170;0,974
8,270000;-0,1156;0,9587;-0,1273;0,974
8,274000;-0,1102;0,9645;-0,1344;0,980
8,278000;-0,1011;0,9604;-0,1327;0,975
8,282000;-0,0950;0,9635;-0,1542;0,980
8,286000;0,1429;1,0065;-1,0789;1,482
8,290000;-0,0938;0,9726;-0,1532;0,989
8,293000;-0,0958;0,9719;-0,1427;0,987
8,297000;-0,0985;0,9789;-0,1366;0,993
8,301000;-0,0945;0,9799;-0,1312;0,993
8,307000;-0,0967;0,9780;-0,1341;0,992
8,310000;-0,0987;0,9789;-0,1368;0,993
8,314000;-0,1038;0,9843;-0,1363;0,999
8,317000;-0,1104;0,9784;-0,1405;0,995
8,321000;-0,1112;0,9775;-0,1427;0,994
8,326000;-0,1163;0,9772;-0,1388;0,994
8,330000;-0,1209;0,9736;-0,1393;0,991
8,333000;-0,1300;0,9772;-0,1417;0,996
8,339000;-0,1334;0,9806;-0,1351;0,999
8,344000;-0,1441;0,9797;-0,1307;0,999
8,350000;-0,1478;0,9772;-0,1390;0,998
8,351000;-0,1564;0,9833;-0,1353;1,005
8,353000;-0,1649;0,9899;-0,1473;1,014
8,359000;-0,1776;0,9916;-0,1537;1,019
8,361000;-0,1867;0,9899;-0,1571;1,020
8,366000;-0,1974;0,9970;-0,1610;1,029
8,370000;-0,2082;0,9985;-0,1627;1,033
8,375000;-0,2165;0,9946;-0,1603;1,030
8,379000;-0,2265;0,9975;-0,1610;1,035
8,381000;-0,2436;1,0017;-0,1683;1,044
8,385000;-0,2531;0,9958;-0,1683;1,041
8,389000;-0,2602;0,9985;-0,1744;1,046
8,393000;-0,2717;0,9987;-0,1798;1,051
8,397000;-0,2822;0,9946;-0,1866;1,051
8,401000;-0,2912;0,9960;-0,1954;1,056
8,404000;-0,3012;0,9929;-0,2023;1,057
8,413000;-0,3073;0,9850;-0,2072;1,052
8,414000;-0,3215;0,9885;-0,2140;1,061
8,418000;-0,3313;0,9863;-0,2201;1,063
8,421000;-0,3308;0,9860;-0,2424;1,068
8,430000;-0,2756;0,9948;-0,5494;1,169
8,432000;-0,3645;0,9838;-0,1845;1,065
8,433000;-0,3748;0,9794;-0,1857;1,065
8,437000;-0,3858;0,9838;-0,1852;1,073
8,441000;-0,3965;0,9826;-0,1835;1,075
8,445000;-0,3985;0,9821;-0,1783;1,075
8,449000;-0,4053;0,9858;-0,1752;1,080
8,452000;-0,4121;0,9809;-0,1678;1,077
8,457000;-0,4180;0,9760;-0,1622;1,074
8,461000;-0,4183;0,9753;-0,1544;1,072
8,465000;-0,4266;0,9736;-0,1524;1,074
8,469000;-0,4241;0,9670;-0,1488;1,066
8,472000;-0,4209;0,9611;-0,1490;1,060
8,477000;-0,4275;0,9643;-0,1432;1,064
8,480000;-0,4273;0,9638;-0,1412;1,064
8,484000;-0,4285;0,9621;-0,1427;1,063
8,488000;-0,4312;0,9621;-0,1395;1,063
8,499000;-0,4295;0,9640;-0,1329;1,064
8,500000;-0,4266;0,9616;-0,1378;1,061
8,504000;-0,4248;0,9677;-0,1314;1,065
8,504000;-0,4234;0,9706;-0,1251;1,066
8,519000;-0,4205;0,9709;-0,1248;1,065
8,520000;-0,4207;0,9777;-0,1234;1,072
8,520000;-0,4124;0,9782;-0,1219;1,069
8,521000;-0,4097;0,9826;-0,1268;1,072
8,528000;-0,4029;0,9855;-0,1270;1,072
8,529000;-0,3914;0,9831;-0,1253;1,066
8,532000;-0,3833;0,9858;-0,1268;1,065
8,536000;-0,3738;0,9855;-0,1248;1,061
8,542000;-0,3682;0,9860;-0,1261;1,060
8,544000;-0,3594;0,9850;-0,1219;1,056
8,548000;-0,3486;0,9875;-0,1265;1,055
8,551000;-0,3376;0,9853;-0,1268;1,049
8,556000;-0,3283;0,9904;-0,1297;1,051
8,559000;-0,3166;0,9897;-0,1375;1,048
8,564000;-0,3042;0,9941;-0,1361;1,048
8,568000;-0,2910;0,9999;-0,1419;1,051
8,571000;-0,2810;1,0004;-0,1471;1,049
8,575000;-0,2714;1,0002;-0,1527;1,048
8,580000;-0,2587;1,0073;-0,1549;1,051
8,583000;-0,2521;1,0090;-0,1625;1,053
8,588000;-0,0450;1,0271;-0,7100;1,249
8,591000;-0,2414;1,0207;-0,1219;1,056
8,596000;-0,2358;1,0263;-0,1197;1,060
8,600000;-0,2299;1,0280;-0,1094;1,059
8,603000;-0,2253;1,0317;-0,1051;1,061
8,613000;-0,2150;1,0263;-0,1046;1,054
8,614000;-0,2072;1,0249;-0,1029;1,051
8,616000;-0,2001;1,0207;-0,0985;1,045
8,634000;-0,1959;1,0139;-0,0865;1,036
8,635000;-0,1854;1,0026;-0,0826;1,023
8,636000;-0,1864;0,9973;-0,0711;1,017
8,637000;-0,1801;0,9926;-0,0691;1,011
8,638000;-0,1705;0,9902;-0,0706;1,007
8,639000;-0,1688;0,9877;-0,0657;1,004
8,644000;-0,1654;0,9887;-0,0723;1,005
8,648000;-0,1681;0,9838;-0,0723;1,001
8,651000;-0,1608;0,9931;-0,0816;1,009
8,655000;-0,1581;0,9985;-0,0801;1,014
8,660000;-0,1605;1,0056;-0,0804;1,021
8,663000;-0,1615;1,0112;-0,0843;1,027
8,667000;-0,1564;1,0158;-0,0833;1,031
8,670000;-0,1659;1,0244;-0,0772;1,041
8,675000;-0,1639;1,0249;-0,0814;1,041
8,679000;-0,1634;1,0317;-0,0872;1,048
8,683000;-0,0567;1,0320;-0,4063;1,110
8,687000;-0,1757;1,0249;-0,0889;1,044
8,692000;-0,1805;1,0190;-0,0816;1,038
8,695000;-0,1862;1,0192;-0,0796;1,039
8,699000;-0,1901;1,0148;-0,0811;1,036
8,702000;-0,1942;1,0043;-0,0809;1,026
8,709000;-0,1959;0,9958;-0,0826;1,018
8,711000;-0,2025;0,9909;-0,0850;1,015
8,715000;-0,2089;0,9819;-0,0806;1,007
8,718000;-0,2133;0,9838;-0,0884;1,011
8,722000;-0,2182;0,9758;-0,0889;1,004
8,729000;-0,2253;0,9762;-0,0909;1,006
8,731000;-0,2316;0,9765;-0,0989;1,008
8,735000;-0,2424;0,9846;-0,1021;1,019
8,738000;-0,2470;0,9850;-0,1087;1,021
8,743000;-0,2541;0,9902;-0,1180;1,029
8,747000;-0,2607;0,9933;-0,1283;1,035
8,750000;-0,2690;0,9948;-0,1437;1,041
8,754000;-0,2558;1,0019;-0,1893;1,051
8,763000;-0,2844;1,0017;-0,1507;1,052
8,768000;-0,2966;1,0002;-0,1375;1,052
8,771000;-0,3047;0,9982;-0,1422;1,053
8,771000;-0,3169;0,9921;-0,1410;1,051
8,783000;-0,3191;0,9838;-0,1427;1,044
8,784000;-0,3227;0,9787;-0,1410;1,040
8,784000;-0,3274;0,9650;-0,1505;1,030
8,790000;-0,3345;0,9545;-0,1471;1,022
8,791000;-0,3367;0,9489;-0,1458;1,017
8,794000;-0,3389;0,9464;-0,1476;1,016
8,798000;-0,3481;0,9411;-0,1471;1,014
8,802000;-0,3498;0,9362;-0,1537;1,011
8,806000;-0,3508;0,9369;-0,1517;1,012
8,810000;-0,3569;0,9342;-0,1559;1,012
8,814000;-0,3633;0,9335;-0,1564;1,014
8,818000;-0,3672;0,9335;-0,1598;1,016
8,821000;-0,3718;0,9406;-0,1622;1,024
8,826000;-0,3704;0,9416;-0,1642;1,025
8,830000;-0,3770;0,9447;-0,1656;1,031
8,834000;-0,3770;0,9435;-0,1673;1,030
8,837000;-0,3792;0,9442;-0,1717;1,032
8,842000;-0,3789;0,9445;-0,1757;1,033
8,846000;-0,3711;0,9460;-0,1798;1,032
8,850000;-0,3699;0,9408;-0,1803;1,027
8,853000;-0,3476;0,9467;-0,2267;1,034
8,861000;-0,3574;0,9394;-0,2018;1,025
8,862000;-0,3582;0,9352;-0,1747;1,017
8,866000;-0,3508;0,9291;-0,1698;1,008
8,870000;-0,3516;0,9257;-0,1681;1,004
8,873000;-0,3479;0,9281;-0,1681;1,005
8,883000;-0,3357;0,9215;-0,1647;0,994
8,884000;-0,3269;0,9215;-0,1632;0,991
8,887000;-0,3237;0,9225;-0,1620;0,991
8,904000;-0,3174;0,9259;-0,1634;0,992
8,906000;-0,3125;0,9303;-0,1578;0,994
8,907000;-0,3081;0,9337;-0,1559;0,996
8,907000;-0,2978;0,9376;-0,1590;0,997
8,907000;-0,2900;0,9474;-0,1568;1,003
8,915000;-0,2846;0,9467;-0,1505;1,000
8,916000;-0,2758;0,9489;-0,1510;1,000
8,917000;-0,2687;0,9501;-0,1483;0,998
8,921000;-0,2597;0,9516;-0,1471;0,997
8,927000;-0,2472;0,9482;-0,1468;0,991
8,929000;-0,2367;0,9521;-0,1520;0,993
8,933000;-0,2165;0,9506;-0,1713;0,990
8,937000;-0,1974;0,9543;-0,2028;0,995
8,943000;-0,1979;0,9513;-0,1727;0,987
8,944000;-0,2055;0,9494;-0,1336;0,981
8,949000;-0,1996;0,9506;-0,1219;0,979
8,953000;-0,1940;0,9513;-0,1163;0,978
8,957000;-0,1881;0,9518;-0,1153;0,977
8,962000;-0,1788;0,9504;-0,1124;0,974
8,965000;-0,1737;0,9499;-0,1058;0,971
8,969000;-0,1669;0,9494;-0,1048;0,970
8,973000;-0,1588;0,9455;-0,1011;0,964
8,982000;-0,1551;0,9428;-0,1053;0,961
8,986000;-0,1481;0,9508;-0,1036;0,968
8,987000;-0,1432;0,9462;-0,1019;0,962
8,990000;-0,1380;0,9479;-0,1080;0,964
9,005000;-0,1371;0,9472;-0,1090;0,963
9,007000;-0,1270;0,9484;-0,1109;0,963
9,007000;-0,1224;0,9523;-0,1187;0,967
9,008000;-0,1138;0,9518;-0,1273;0,967
9,009000;-0,0276;0,9071;-0,3027;0,957
9,012000;-0,1251;0,9633;-0,1207;0,979
9,016000;-0,1209;0,9723;-0,1163;0,987
9,020000;-0,1202;0,9731;-0,1097;0,987
9,026000;-0,1190;0,9765;-0,1107;0,990
9,029000;-0,1182;0,9753;-0,1168;0,989
9,032000;-0,1217;0,9689;-0,1146;0,983
9,036000;-0,1241;0,9665;-0,1138;0,981
9,039000;-0,1207;0,9584;-0,1178;0,973
9,045000;-0,1226;0,9533;-0,1241;0,969
9,048000;-0,1287;0,9518;-0,1385;0,970
9,052000;-0,1490;0,9569;-0,1840;0,986
9,055000;-0,1378;0,9455;-0,1476;0,967
9,061000;-0,1329;0,9428;-0,1339;0,961
9,064000;-0,1290;0,9367;-0,1285;0,954
9,068000;-0,1351;0,9398;-0,1285;0,958
9,072000;-0,1383;0,9472;-0,1297;0,966
9,082000;-0,1434;0,9491;-0,1339;0,969
9,084000;-0,1461;0,9521;-0,1371;0,973
9,085000;-0,1498;0,9572;-0,1424;0,979
9,088000;-0,1578;0,9628;-0,1495;0,987
9,105000;-0,1647;0,9653;-0,1537;0,991
9,107000;-0,1744;0,9694;-0,1615;0,998
9,108000;-0,1815;0,9670;-0,1669;0,998
9,109000;-0,1830;0,9677;-0,1735;1,000
9,109000;-0,1898;0,9714;-0,1810;1,006
9,116000;-0,2006;0,9670;-0,1803;1,004
9,117000;-0,2020;0,9660;-0,1862;1,004
9,123000;-0,2111;0,9599;-0,1908;1,001
9,124000;-0,2468;0,9858;-0,2780;1,054
9,128000;-0,2580;1,0009;-0,4109;1,112
9,131000;-0,2201;0,9587;-0,1818;1,000
9,135000;-0,2209;0,9508;-0,1698;0,991
9,140000;-0,2223;0,9577;-0,1600;0,996
9,144000;-0,2250;0,9521;-0,1573;0,991
9,148000;-0,2306;0,9501;-0,1542;0,990
9,151000;-0,2345;0,9599;-0,1544;1,000
9,155000;-0,2362;0,9609;-0,1498;1,001
9,160000;-0,2411;0,9672;-0,1483;1,008
9,163000;-0,2431;0,9626;-0,1510;1,004
9,167000;-0,2482;0,9687;-0,1444;1,010
9,171000;-0,2485;0,9706;-0,1449;1,012
9,176000;-0,2780;1,0029;-0,2250;1,065
9,179000;-0,2565;0,9775;-0,1471;1,021
9,183000;-0,2536;0,9675;-0,1207;1,007
9,187000;-0,2507;0,9743;-0,1143;1,012
9,191000;-0,2516;0,9711;-0,1038;1,009
9,200000;-0,2477;0,9701;-0,1021;1,006
9,201000;-0,2521;0,9677;-0,0977;1,005
9,203000;-0,2489;0,9645;-0,0933;1,000
9,208000;-0,2465;0,9655;-0,0926;1,001
9,220000;-0,2465;0,9648;-0,0931;1,000
9,221000;-0,2416;0,9660;-0,0897;1,000
9,223000;-0,2421;0,9640;-0,0862;0,998
9,224000;-0,2409;0,9638;-0,0892;0,997
9,230000;-0,2409;0,9672;-0,0892;1,001
9,231000;-0,2419;0,9682;-0,0879;1,002
9,235000;-0,2421;0,9709;-0,0870;1,004
9,239000;-0,2394;0,9767;-0,0921;1,010
9,244000;-0,2414;0,9821;-0,0980;1,016
9,247000;-0,2450;0,9858;-0,1031;1,021
9,250000;-0,2397;0,9865;-0,1092;1,021
9,254000;-0,2392;0,9887;-0,1138;1,024
9,260000;-0,2397;0,9909;-0,1180;1,026
9,262000;-0,2360;0,9902;-0,1224;1,025
9,266000;-0,2362;0,9938;-0,1251;1,029
9,270000;-0,2289;0,9938;-0,1305;1,028
9,274000;-0,2270;0,9990;-0,1339;1,033
9,278000;-0,2294;0,9992;-0,1434;1,035
9,282000;-0,2350;1,0087;-0,1827;1,052
9,286000;-0,2204;0,9963;-0,1649;1,034
9,290000;-0,2138;0,9960;-0,1439;1,029
9,298000;-0,2140;0,9933;-0,1502;1,027
9,305000;-0,2062;0,9919;-0,1524;1,024
9,306000;-0,2067;0,9919;-0,1549;1,025
9,306000;-0,1979;0,9933;-0,1659;1,026
9,310000;-0,2016;0,9946;-0,1683;1,029
9,314000;-0,1913;0,9960;-0,1693;1,028
9,318000;-0,1920;0,9985;-0,1808;1,033
9,321000;-0,1901;0,9997;-0,1808;1,034
9,326000;-0,1830;0,9946;-0,1896;1,029
9,329000;-0,1864;1,0014;-0,1981;1,038
9,333000;-0,1815;1,0026;-0,2042;1,039
9,337000;-0,1771;1,0041;-0,2106;1,041
9,341000;-0,1771;1,0019;-0,2152;1,040
9,345000;-0,1744;1,0043;-0,2189;1,043
9,349000;-0,1720;1,0021;-0,2235;1,041
9,353000;-0,1730;1,0070;-0,2328;1,048
9,357000;-0,1669;1,0041;-0,2370;1,045
9,361000;-0,1700;1,0029;-0,2372;1,044
9,365000;-0,1642;1,0058;-0,2380;1,047
9,369000;-0,1676;1,0046;-0,2428;1,047
9,373000;-0,1659;1,0024;-0,2504;1,046
9,377000;-0,1649;1,0004;-0,2480;1,044
9,381000;-0,1610;1,0046;-0,2489;1,047
9,385000;-0,1639;0,9999;-0,2487;1,043
9,389000;-0,1642;1,0053;-0,2482;1,048
9,394000;-0,1600;1,0009;-0,2485;1,044
9,398000;-0,1615;1,0007;-0,2529;1,045
9,402000;-0,1661;1,0043;-0,2433;1,047
9,405000;-0,1617;1,0017;-0,2497;1,045
9,410000;-0,1637;1,0063;-0,2426;1,048
9,414000;-0,1656;1,0021;-0,2453;1,045
9,418000;-0,1634;1,0058;-0,2372;1,046
9,421000;-0,1710;1,0026;-0,2321;1,043
9,428000;-0,1688;1,0041;-0,2274;1,043
9,430000;-0,1764;1,0041;-0,2233;1,044
9,433000;-0,1730;1,0051;-0,2223;1,044
9,438000;-0,1788;1,0056;-0,2130;1,043
9,441000;-0,1774;1,0058;-0,2069;1,042
9,450000;-0,1823;1,0073;-0,2001;1,043
9,450000;-0,1845;1,0061;-0,1915;1,041
9,457000;-0,1857;1,0080;-0,1810;1,041
9,458000;-0,1901;1,0021;-0,1793;1,036
9,472000;-0,1908;1,0026;-0,1700;1,035
9,474000;-0,1959;1,0004;-0,1630;1,032
9,474000;-0,2018;1,0019;-0,1576;1,034
9,475000;-0,2064;0,9958;-0,1581;1,029
9,482000;-0,2155;0,9990;-0,1502;1,033
9,483000;-0,2179;1,0021;-0,1498;1,036
9,485000;-0,2245;0,9948;-0,1449;1,030
9,489000;-0,2306;0,9982;-0,1417;1,034
9,493000;-0,2333;0,9938;-0,1371;1,030
9,497000;-0,2392;0,9951;-0,1334;1,032
9,501000;-0,2441;0,9951;-0,1302;1,033
9,504000;-0,2521;0,9916;-0,1287;1,031
9,508000;-0,2546;0,9973;-0,1265;1,037
9,513000;-0,2609;0,9916;-0,1287;1,033
9,517000;-0,2658;0,9921;-0,1268;1,035
9,520000;-0,2726;0,9892;-0,1214;1,033
9,524000;-0,2753;0,9902;-0,1268;1,036
9,529000;-0,2797;0,9870;-0,1285;1,034
9,533000;-0,2907;0,9885;-0,1270;1,038
9,536000;-0,2934;0,9872;-0,1273;1,038
9,540000;-0,3015;0,9833;-0,1319;1,037
9,545000;-0,3022;0,9850;-0,1344;1,039
9,548000;-0,3054;0,9804;-0,1380;1,036
9,553000;-0,3122;0,9804;-0,1407;1,038
9,556000;-0,3169;0,9802;-0,1427;1,040
9,567000;-0,3254;0,9755;-0,1424;1,038
9,568000;-0,3310;0,9782;-0,1537;1,044
9,568000;-0,3330;0,9819;-0,1600;1,049
9,573000;-0,3376;0,9806;-0,1590;1,049
9,588000;-0,3440;0,9792;-0,1742;1,052
9,589000;-0,3948;1,0065;-0,2128;1,102
9,590000;-0,3679;1,0009;-0,1945;1,084
9,590000;-0,3391;0,9762;-0,1566;1,045
9,598000;-0,3376;0,9797;-0,1483;1,047
9,599000;-0,3347;0,9789;-0,1402;1,044
9,600000;-0,3337;0,9831;-0,1287;1,046
9,604000;-0,3337;0,9797;-0,1190;1,042
9,608000;-0,3276;0,9789;-0,1099;1,038
9,612000;-0,3225;0,9762;-0,1021;1,033
9,616000;-0,3254;0,9731;-0,0950;1,030
9,620000;-0,3227;0,9692;-0,0977;1,026
9,624000;-0,3186;0,9721;-0,0958;1,027
9,628000;-0,3100;0,9697;-0,0958;1,023
9,632000;-0,3110;0,9628;-0,0955;1,016
9,636000;-0,3037;0,9679;-0,0914;1,019
9,639000;-0,3015;0,9699;-0,0928;1,020
9,644000;-0,3020;0,9687;-0,0923;1,019
9,647000;-0,2946;0,9711;-0,0943;1,019
9,652000;-0,2961;0,9736;-0,0972;1,022
9,655000;-0,2993;0,9792;-0,1070;1,029
9,661000;-0,3012;0,9824;-0,1290;1,036
9,664000;-0,3858;1,0327;-0,3963;1,171
9,667000;-0,2858;0,9919;-0,1002;1,037
9,671000;-0,2714;0,9872;-0,0762;1,027
9,676000;-0,2631;0,9924;-0,0684;1,029
9,680000;-0,2629;0,9892;-0,0635;1,025
9,684000;-0,2533;0,9899;-0,0618;1,024
9,687000;-0,2477;0,9907;-0,0518;1,022
9,691000;-0,2372;0,9836;-0,0525;1,013
9,707000;-0,2321;0,9728;-0,0486;1,001
9,712000;-0,2287;0,9697;-0,0542;0,998
9,713000;-0,2274;0,9633;-0,0601;0,992
9,714000;-0,2238;0,9569;-0,0765;0,986
9,737000;-0,2775;0,9936;-0,2067;1,052
9,738000;-0,2362;0,9660;-0,1175;1,001
9,738000;-0,2082;0,9557;-0,0630;0,980
9,739000;-0,1962;0,9611;-0,0547;0,982
9,739000;-0,1984;0,9628;-0,0574;0,985
9,739000;-0,1954;0,9692;-0,0616;0,991
9,740000;-0,1979;0,9748;-0,0625;0,997
9,740000;-0,1940;0,9760;-0,0726;0,998
9,748000;-0,2057;0,9904;-0,1048;1,017
9,750000;-0,2035;0,9946;-0,1285;1,023
9,753000;-0,2001;1,0007;-0,1480;1,031
9,755000;-0,1876;1,0009;-0,1229;1,026
9,758000;-0,1788;0,9870;-0,0789;1,006
9,764000;-0,1783;0,9877;-0,0782;1,007
9,767000;-0,1713;0,9824;-0,0770;1,000
9,771000;-0,1725;0,9758;-0,0730;0,994
9,774000;-0,1654;0,9706;-0,0760;0,988
9,779000;-0,1688;0,9692;-0,0992;0,989
9,783000;-0,1693;0,9653;-0,1119;0,986
9,786000;-0,1671;0,9545;-0,1082;0,975
9,790000;-0,1632;0,9518;-0,0735;0,969
9,795000;-0,1600;0,9504;-0,0723;0,966
9,799000;-0,1573;0,9501;-0,0745;0,966
9,803000;-0,1576;0,9513;-0,0770;0,967
9,806000;-0,1583;0,9550;-0,0831;0,972
9,812000;-0,1710;0,9665;-0,1393;0,991
9,815000;-0,1786;0,9640;-0,1324;0,989
9,819000;-0,1681;0,9677;-0,0975;0,987
9,824000;-0,1654;0,9706;-0,0906;0,989
9,842000;-0,1739;0,9736;-0,0906;0,993
9,845000;-0,1688;0,9711;-0,0931;0,990
9,847000;-0,1769;0,9711;-0,0950;0,992
9,847000;-0,1747;0,9706;-0,0994;0,991
9,849000;-0,1832;0,9719;-0,1226;0,997
9,849000;-0,1910;0,9677;-0,1576;0,999
9,854000;-0,1842;0,9604;-0,1339;0,987
9,855000;-0,1879;0,9557;-0,1160;0,981
9,859000;-0,1901;0,9494;-0,1112;0,975
9,865000;-0,1930;0,9455;-0,1143;0,972
9,867000;-0,1974;0,9462;-0,1182;0,974
9,871000;-0,1984;0,9413;-0,1253;0,970
9,874000;-0,2064;0,9401;-0,1407;0,973
9,880000;-0,2162;0,9440;-0,1507;0,980
9,888000;-0,2179;0,9423;-0,1515;0,979
9,888000;-0,2206;0,9462;-0,1493;0,983
9,889000;-0,2284;0,9511;-0,1554;0,990
